4599	1.6525
4602	1.655
4605	1.6575
4608	1.685
4611	1.7075
4614	1.7225
4617	1.7175000000000002
4620	1.6925
4623	1.6625
4626	1.6675
4629	1.66
4632	1.6425
4635	1.635
4638	1.625
4641	1.62
4644	1.625
4647	1.6425
4650	1.6425
4653	1.65
4656	1.645
4659	1.635
4662	1.645
4665	1.6325
4668	1.615
4671	1.6025
4674	1.6
4677	1.6075
4680	1.6775000000000002
4683	1.7374999999999998
4686	1.7625
4689	1.7599999999999996
4692	1.755
4695	1.755
4698	1.7574999999999998
4701	1.75
4704	1.7474999999999998
4707	1.7525
4710	1.75
4713	1.755
4716	1.77
4719	1.7725
4722	1.7574999999999998
4725	1.7374999999999998
4728	1.7175000000000002
4731	1.71
4734	1.7125
4737	1.71
4740	1.7125
4743	1.7175000000000002
4746	1.7225
4749	1.715
4752	1.73
4755	1.7374999999999998
4758	1.7374999999999998
4761	1.7325
4764	1.7249999999999999
4767	1.7199999999999995
4770	1.71
4773	1.705
4776	1.7025
4779	1.7
4782	1.705
4785	1.705
4788	1.73
4791	1.7425
4794	1.75
4797	1.75
4800	1.7574999999999998
4803	1.7599999999999996
4806	1.7625
4809	1.765
4812	1.77
4815	1.7674999999999998
4818	1.7674999999999998
4821	1.77
4824	1.785
4827	1.79
4830	1.79
4833	1.785
4836	1.7774999999999999
4839	1.7725
4842	1.775
4845	1.7725
4848	1.7725
4851	1.77
4854	1.7599999999999996
4857	1.7525
4860	1.7674999999999998
4863	1.775
4866	1.7774999999999999
4869	1.77
4872	1.7625
4875	1.7474999999999998
4878	1.7474999999999998
4881	1.7449999999999999
4884	1.7525
4887	1.765
4890	1.77
4893	1.7725
4896	1.79
4899	1.7925
4902	1.79
4905	1.7925
4908	1.7925
4911	1.7874999999999999
4914	1.7874999999999999
4917	1.7825
4920	1.785
4923	1.7874999999999999
4926	1.7774999999999999
4929	1.77
4932	1.79
4935	1.7974999999999999
4938	1.7999999999999998
4941	1.8025
4944	1.805
4947	1.81
4950	1.8175
4953	1.8175
4956	1.8175
4959	1.8175
4962	1.8075
4965	1.81
4968	1.8325
4971	1.845
4974	1.8475
4977	1.845
4980	1.8525
4983	1.8525
4986	1.8575
4989	1.855
4992	1.8575
4995	1.8525
4998	1.845
5001	1.8375
5004	1.8475
5007	1.8525
5010	1.8525
5013	1.8525
5016	1.845
5019	1.84
5022	1.8375
5025	1.8275
5028	1.815
5031	1.8125
5034	1.8075
5037	1.7974999999999999
5040	1.815
5043	1.815
5046	1.8225
5049	1.83
5052	1.8325
5055	1.83
5058	1.8275
5061	1.815
5064	1.8125
5067	1.815
5070	1.8025
5073	1.7925
5076	1.7974999999999999
5079	1.79
5082	1.7799999999999998
5085	1.77
5088	1.7599999999999996
5091	1.7625
5094	1.7599999999999996
5097	1.7374999999999998
5100	1.7274999999999998
5103	1.7249999999999999
5106	1.715
5109	1.7199999999999995
5112	1.7449999999999999
5115	1.755
5118	1.75
5121	1.7574999999999998
5124	1.7374999999999998
5127	1.73
5130	1.7249999999999999
5133	1.7199999999999995
5136	1.7225
5139	1.7175000000000002
5142	1.7
5145	1.695
5148	1.7
5151	1.7025
5154	1.7025
5157	1.7025
5160	1.6875
5163	1.685
5166	1.6725
5169	1.6675
5172	1.67
5175	1.6675
5178	1.6675
5181	1.6625
5184	1.6775000000000002
5187	1.69
5190	1.6825
5193	1.695
5196	1.7025
5199	1.6925
5202	1.6975000000000002
5205	1.69
5208	1.6775000000000002
5211	1.66
5214	1.66
5217	1.655
5220	1.6825
5223	1.685
5226	1.6725
5229	1.66
5232	1.645
5235	1.6325
5238	1.65
5241	1.6575
5244	1.6625
5247	1.665
5250	1.6575
5253	1.655
5256	1.6525
5259	1.6575
5262	1.66
